Rate1	Rate2	 Latitudine
28.8113	28.6955	37.5247
28.9587	28.8532	37.5248
28.7503	28.6378	37.5247
28.8872	28.7847	37.5247
28.729	28.6337	37.5247
28.7887	28.5762	37.5247
28.7392	28.6608	37.5248
28.4344	28.3695	36.5798
28.6131	28.5095	37.5247
28.4309	28.3779	37.5246
28.6534	28.5439	37.5247
28.5744	28.4895	37.5247
28.6416	28.5799	37.5247
28.5626	28.4842	37.5247
28.4393	28.3644	37.5247
28.9695	28.8586	37.5246
28.4515	28.3648	37.4571
28.4009	28.3457	37.5246
28.633	28.5794	37.5247
28.4233	28.3412	37.5247
28.4701	28.3345	37.5247
28.2765	28.215	37.5247
28.4337	28.325	37.5247
28.3892	28.2833	37.5247
28.212	28.1465	37.5247
28.4433	28.3124	37.5247
28.1501	28.0947	37.5247
28.2277	28.1681	37.5247
28.2693	28.1955	37.5248
28.3334	28.2694	37.5248
28.1939	28.1391	37.5247
28.2207	28.1331	37.5247
28.4451	28.338	37.5247
28.2072	28.0427	37.5248
28.331	28.2718	37.5247
28.1027	28.02	37.5247
28.3359	28.2576	37.5247
28.3984	28.3227	37.5247
28.19	28.1054	37.5247
28.0621	27.9594	37.5247
28.0587	27.9839	37.5247
28.1916	28.1596	37.5247
28.3519	28.2942	37.457
28.3686	28.3072	37.5247
28.2416	28.1215	37.3562
28.158	28.061	37.0199
28.3132	28.2437	37.5246
28.2451	28.1911	37.5247
28.5649	28.4819	37.5248
28.4238	28.3799	37.5247
28.2032	28.1466	37.5247
28.4784	28.4058	37.5247
28.4101	28.3432	37.5247
28.2122	28.1574	37.5245
28.3601	28.1418	37.491
28.2872	28.1588	37.5247
29.811	29.7554	37.5251
29.884	29.7804	37.5251
29.9743	29.8819	37.5251
30.1194	29.9567	37.5252
29.8643	29.8067	37.5251
29.819	29.7522	37.5252
29.8599	29.7469	37.5251
29.8643	29.8283	37.5251
29.9483	29.8448	37.5251
30.1143	30.0328	37.5251
29.8932	29.8237	37.5251
29.8959	29.806	37.5251
30.0348	29.932	37.5251
29.8102	29.7334	37.5251
29.9579	29.8586	37.5251
29.8943	29.8005	37.5251
29.872	29.8307	37.5251
30.0409	29.9562	37.5251
29.7941	29.7143	37.5251
29.8178	29.7203	37.5251
29.875	29.8137	37.5251
29.6871	29.5939	37.5251
29.8656	29.7653	37.5251
30.0358	29.9257	37.5251
29.8137	29.7725	37.5251
30.0786	30.0319	37.5251
29.8779	29.7771	37.5251
29.9203	29.8606	37.5251
29.8968	29.8096	37.5251
29.772	29.6696	37.5251
29.8857	29.7686	37.525
29.8852	29.7743	37.5251
29.8181	29.6797	37.5251
29.5351	29.4587	37.5251
29.5791	29.4886	37.5251
29.968	29.8109	37.5251
29.5223	29.4245	37.5251
29.5869	29.4417	37.5251
29.9091	29.8041	37.5251
29.6253	29.5717	37.525
31.1891	31.1354	37.525
31.7358	31.6139	37.525
32.6892	32.5627	37.5251
32.7636	32.6323	37.5251
32.6222	32.5725	37.525
32.6785	32.5961	37.5251
30.3537	30.2823	37.525
29.0666	28.9985	37.5251
29.095	29.048	37.5251
29.1319	29.0873	37.5251
29.1202	29.0115	37.5251
29.1637	29.0781	37.5251
29.3034	29.2548	37.5251
29.4391	29.3477	37.5251
29.2279	29.1488	37.5251
29.3739	29.2557	37.5251
29.305	29.2368	37.5251
29.0706	28.9858	37.5251
29.2335	29.1241	37.5251
29.3874	29.2714	37.5251
29.2601	29.1454	37.5251
29.0335	28.9471	37.5251
29.1264	29.0554	37.5251
29.0112	28.9644	37.5251
29.0434	28.9895	37.5251
29.0796	29.0024	37.5251
29.017	28.8995	37.5251
28.9784	28.8944	37.5251
29.0858	29.0529	37.5251
29.2175	29.1206	37.5251
29.2182	29.1077	37.5251
29.0176	28.928	37.525
29.0936	28.9751	37.5251
29.0406	28.9646	37.5251
29.2912	29.2192	37.5251
29.2137	29.1148	37.5251
29.3777	29.3014	37.5251
29.3211	29.2302	37.5251
29.4713	29.3753	37.5251
29.2626	29.1866	37.5251
29.1968	29.1131	37.525
29.4107	29.3612	37.525
29.2465	29.1868	37.5251
29.4811	29.3974	37.5251
29.3607	29.252	37.5251
29.3896	29.2879	37.5251
29.4454	29.3701	37.5251
29.1913	29.1315	37.525
29.4917	29.4314	37.5251
29.3864	29.3278	37.5251
29.5938	29.5512	37.5251
29.5679	29.4307	37.5251
29.6148	29.5116	37.5251
29.4673	29.397	37.5251
29.6527	29.5873	37.5251
29.5544	29.4485	37.5251
29.3419	29.3139	37.5251
29.7976	29.6733	37.525
29.5174	29.4716	37.5251
29.4696	29.4017	37.5251
29.724	29.5944	37.5251
29.6188	29.514	37.5251
29.2798	29.1825	37.5251
29.6013	29.508	37.5251
29.4459	29.3719	37.5251
29.4176	29.2838	37.5251
29.5197	29.4093	37.5251
29.4835	29.3831	37.525
29.6391	29.5523	37.5251
29.2979	29.2494	37.5251
29.323	29.2169	37.525
29.6849	29.5523	37.5251
29.5566	29.4362	37.5251
29.4401	29.3551	37.5251
29.5386	29.4285	37.5251
29.4685	29.3998	37.5251
29.6569	29.6119	37.525
29.5749	29.4352	37.525
29.7053	29.5756	37.525
29.6124	29.5548	37.5251
29.7451	29.619	37.5251
29.6194	29.5417	37.5251
29.6765	29.6141	37.5251
29.5253	29.4472	37.525
29.4807	29.4059	37.5251
29.7212	29.6752	37.5251
29.7497	29.537	37.5251
29.545	29.4889	37.5251
29.6148	29.4955	37.5251
29.642	29.5046	37.5251
29.6041	29.5442	37.5251
29.6641	29.5839	37.5251
29.7428	29.683	37.5251
29.3794	29.3235	37.5251
29.5203	29.4689	37.5251
29.5463	29.4247	37.525
29.6835	29.591	37.525
29.4523	29.3493	37.5251
29.4821	29.4248	37.5251
29.4401	29.3247	37.5251
29.5343	29.5037	37.5251
29.4228	29.3065	37.5251
29.4131	29.2988	37.5251
29.5255	29.3743	37.5251
29.3011	29.2019	37.5251
29.4264	29.3412	37.5251
29.1789	29.1156	37.5251
29.3806	29.2322	37.5251
29.388	29.33	37.5251
29.3531	29.3041	37.5251
29.6225	29.5837	37.5251
29.3094	29.2144	37.5251
29.485	29.417	37.5251
29.4751	29.377	37.525
29.3491	29.2884	37.525
29.2132	29.1116	37.5251
29.438	29.3382	37.5251
29.3048	29.2219	37.5251
29.5081	29.3798	37.5251
29.4578	29.3774	37.525
29.5086	29.4367	37.525
29.3517	29.2982	37.5251
29.5483	29.5327	37.5251
29.6433	29.5576	37.5251
29.4695	29.3669	37.5251
29.5643	29.4861	37.5251
29.6045	29.472	37.5251
29.4379	29.3862	37.5251
29.524	29.3683	37.5251
29.5851	29.4907	37.5251
29.6437	29.531	37.5251
29.3773	29.3206	37.5251
29.4909	29.4286	37.5251
29.6858	29.6192	37.525
29.5167	29.4901	37.5251
29.5638	29.5061	37.5251
29.7831	29.7172	37.5251
29.5246	29.4741	37.5251
29.5999	29.491	37.5251
29.5472	29.4599	37.5251
29.5217	29.4128	37.5251
29.6555	29.5799	37.525
29.7759	29.7072	37.5251
29.7501	29.6579	37.5251
29.5976	29.4947	37.5251
29.6942	29.6057	37.5251
29.5905	29.5329	37.525
29.6315	29.5528	37.525
29.5676	29.478	37.5251
29.4455	29.3451	37.5251
29.6564	29.589	37.5251
29.6694	29.5711	37.5251
29.4555	29.3582	37.525
30.0648	29.9206	37.5251
29.6023	29.5264	37.5251
29.7124	29.6383	37.5251
29.6963	29.5868	37.525
29.5436	29.5175	37.525
29.5987	29.5646	37.525
29.8489	29.7674	37.5251
29.5018	29.4095	37.5251
29.7356	29.6345	37.5251
29.6125	29.5075	37.5251
29.9198	29.7469	37.5251
29.6186	29.4893	37.5251
29.5452	29.4433	37.5251
29.5347	29.4796	37.5251
29.5298	29.4565	37.5251
29.5223	29.3921	37.525
29.6842	29.5522	37.5251
29.4823	29.3621	37.5251
29.4347	29.3772	37.5251
29.4007	29.3372	37.5251
29.6147	29.5565	37.5251
29.5269	29.3339	37.5251
29.6106	29.5198	37.5251
29.3592	29.3022	37.5251
29.5701	29.426	37.5251
29.5154	29.445	37.5251
29.3694	29.2931	37.5251
29.5826	29.5006	37.5251
29.5071	29.4123	37.5251
29.7286	29.5633	37.5251
29.4702	29.4128	37.5251
29.2265	29.1494	37.5251
29.5315	29.4199	37.525
29.6062	29.5413	37.525
29.4933	29.4071	37.5251
29.4316	29.2945	37.5251
29.3692	29.2542	37.5251
29.4431	29.3595	37.5251
29.4774	29.3948	37.5251
29.6811	29.6382	37.525
29.5462	29.4749	37.525
29.3679	29.2882	37.5251
29.632	29.5743	37.5251
29.6018	29.5045	37.5251
29.4969	29.3949	37.5251
29.4274	29.3936	37.5251
29.709	29.5504	37.5251
29.3962	29.293	37.5251
29.4293	29.3882	37.5251
29.3495	29.2783	37.5251
29.5136	29.4353	37.5251
29.4552	29.3443	37.5251
29.1469	29.0917	37.5251
29.5058	29.4237	37.5251
29.394	29.2875	37.5251
29.4338	29.373	37.5251
29.3559	29.2327	37.5251
29.3313	29.2642	37.5251
29.1348	29.0645	37.525
29.044	28.949	37.5251
29.0256	28.9843	37.5251
29.1039	29.0037	37.5251
29.3552	29.2419	37.5251
29.2082	29.1284	37.5251
29.1756	29.104	37.5251
29.1225	28.9834	37.5251
29.1248	29.0493	37.5251
29.1296	29.0534	37.5251
28.9379	28.8657	37.525
29.3168	29.2626	37.5251
28.9572	28.9213	37.5251
29.1139	29.0192	37.5251
29.0845	29.0342	37.5251
28.9772	28.9003	37.5251
29.1058	29.0324	37.5251
29.0679	28.9993	37.5251
29.018	28.9708	37.525
28.9628	28.9006	37.525
29.3703	29.3156	37.525
28.8599	28.7891	37.5251
28.9747	28.9028	37.5251
29.0336	28.9524	37.5251
29.1308	29.0419	37.5251
29.282	29.1529	37.5251
29.1589	29.121	37.5251
29.2842	29.2104	37.5251
29.1505	29.0676	37.5251
29.0566	28.8874	37.5251
29.231	29.0858	37.5251
29.1795	29.1042	37.5251
29.1618	29.0767	37.5251
29.0737	29.0467	37.5251
29.3207	29.2222	37.5251
29.2637	29.1272	37.5251
28.997	28.9233	37.5251
28.9355	28.896	37.5251
29.2209	29.1245	37.525
29.0934	29.0167	37.5251
28.8891	28.7925	37.5251
29.0585	28.9553	37.5251
28.9695	28.89	37.5251
28.7095	28.6343	37.5251
28.9732	28.8925	37.5251
28.9603	28.8556	37.5251
28.7542	28.7005	37.525
28.8423	28.6976	37.5251
28.8512	28.8438	37.5251
29.1179	28.9845	37.5251
28.9159	28.8251	37.5251
28.9384	28.874	37.5251
29.0028	28.9709	37.5251
29.0923	28.9408	37.5251
29.01	28.9648	37.5251
29.09	28.9924	37.5251
29.1398	29.0605	37.525
28.9975	28.8712	37.525
29.141	29.0792	37.5251
29.0831	29.0361	37.5251
28.8566	28.7497	37.5251
29.1455	29.0512	37.525
29.0427	28.9797	37.5251
28.9831	28.9009	37.5251
29.0863	28.9501	37.5251
29.0803	28.9564	37.525
28.9877	28.9523	37.5251
28.9282	28.8823	37.5251
28.8128	28.7251	37.5252
28.8632	28.7912	37.5251
29.0304	28.9335	37.5251
29.0601	28.9802	37.5251
29.0481	28.9564	37.5251
29.0916	29.0039	37.5251
29.2371	29.1353	37.5251
28.9515	28.8577	37.5251
28.8304	28.7689	37.525
29.1057	29.045	37.5251
29.095	28.9695	37.5251
28.9198	28.8151	37.5251
29.141	29.0879	37.5251
29.0235	28.9182	37.5251
28.8003	28.7463	37.5251
28.9638	28.859	37.5251
29.0206	28.9112	37.525
29.1948	28.9816	37.5251
31.189	31.0845	37.5251
29.3864	29.3012	37.5252
29.3365	29.2409	37.5252
29.2632	29.1681	37.5252
29.4858	29.4395	37.5251
29.348	29.1745	37.5251
29.4237	29.3064	37.5251
29.1063	29.0391	37.5251
29.169	29.1282	37.525
29.2506	29.1967	37.525
29.2293	29.1785	37.525
29.1443	29.06	37.5251
29.0817	29.0363	37.5251
29.2282	29.1325	37.5251
29.0254	28.952	37.525
29.0761	28.9968	37.5251
29.1405	29.0609	37.5251
29.0057	28.9305	37.5251
29.0035	28.9149	37.5251
28.8488	28.7701	37.5252
29.0134	28.9076	37.5252
29.0872	28.9607	37.5251
29.1844	29.0619	37.525
28.9927	28.9473	37.525
29.1783	29.117	37.5251
28.9585	28.896	37.5251
28.976	28.8737	37.5251
29.0105	28.9725	37.5251
29.29	29.157	37.525
29.1118	29.0373	37.5251
29.0958	29.0644	37.5251
29.1061	28.9854	37.525
29.1485	29.0216	37.525
28.9609	28.927	37.5251
28.9084	28.8606	37.5251
28.9779	28.9107	37.5251
32.2954	32.2227	37.5251
31.9855	31.9057	37.525
31.966	31.8896	37.525
31.8172	31.7318	37.525
32.1597	32.0651	37.525
32.0403	31.9994	37.5251
32.0727	31.968	37.525
32.1195	32.0477	37.525
32.2491	32.1838	37.525
32.1875	32.0621	37.525
29.193	29.1291	37.5251
28.8447	28.7913	37.4245
28.9658	28.8768	37.5251
28.7929	28.7204	37.5251
29.0533	28.9472	37.5252
28.8618	28.8138	37.5251
28.8534	28.8264	37.525
28.8127	28.7328	37.5251
28.8912	28.8412	37.5251
28.7563	28.7062	37.5252
28.4706	28.4066	37.5251
28.6074	28.5217	37.5251
28.7101	28.6094	37.5252
28.7096	28.6455	37.5251
28.7387	28.6491	37.4916
28.769	28.6709	37.5251
28.5677	28.5364	37.5251
28.7551	28.6348	37.5251
28.715	28.6542	37.5251
28.7423	28.6494	37.5251
28.8545	28.7538	37.5251
28.8778	28.7676	37.525
28.5312	28.481	37.525
28.8008	28.7627	37.525
28.479	28.287	37.525
28.7422	28.6924	37.5251
28.6786	28.6077	37.5251
28.6243	28.4999	37.5251
28.7088	28.6515	37.5251
28.7842	28.6488	37.525
28.5441	28.5036	37.5251
28.747	28.7023	37.5251
28.5976	28.5043	37.525
28.7454	28.6915	37.5251
28.8423	28.7274	37.5251
28.7051	28.596	37.5251
28.5569	28.4464	37.5252
28.6629	28.5536	37.5251
28.6222	28.5446	37.4918
28.862	28.7905	37.5251
28.4255	28.3555	37.5251
28.7703	28.6587	37.5251
28.7288	28.6079	37.5251
28.6751	28.598	37.5251
28.8053	28.7541	37.5251
28.5553	28.51	37.5251
28.6681	28.5837	37.5251
28.7321	28.6164	37.5252
28.6541	28.5719	37.5251
28.7372	28.587	37.5252
28.6802	28.6125	37.5251
28.7876	28.6592	37.525
28.7776	28.6879	37.525
28.7554	28.6833	37.5251
28.8434	28.7729	37.5251
28.6273	28.5367	37.4256
28.6559	28.5927	37.3251
28.8666	28.7541	37.5251
28.8399	28.7232	37.525
28.7483	28.6247	37.5251
28.7021	28.6058	37.5251
28.864	28.7628	37.5251
28.7775	28.6959	37.5251
28.8757	28.6908	37.5251
28.7818	28.7293	37.5251
28.5317	28.4131	37.5251
38.3036	38.1409	37.6438
38.0679	37.9684	37.6438
39.4385	39.3	37.6411
49.4564	49.2735	37.6918
52.805	52.7294	37.6996
51.2565	51.0965	37.6946
47.4649	47.3222	37.6833
25.8506	25.7767	37.5251
25.9603	25.9009	37.5251
25.9097	25.8248	37.5251
25.878	25.7816	37.5251
25.9307	25.8629	37.5252
25.8978	25.7911	37.5252
25.8983	25.8438	37.5253
25.6896	25.5822	37.5251
25.675	25.5961	37.3062
25.8513	25.7776	37.525
25.8593	25.7693	36.9617
26.0531	25.9614	37.5251
25.9366	25.8145	37.5252
25.8814	25.774	37.5251
25.7133	25.6687	37.525
25.8786	25.7971	37.525
26.0775	25.9816	37.5251
25.8754	25.7947	37.5252
25.9348	25.8718	37.5251
25.9919	25.9328	37.5251
25.9909	25.8756	37.5251
25.8666	25.7285	37.525
25.828	25.8052	37.5251
25.9441	25.827	37.5251
26.0056	25.958	37.5251
25.8687	25.7907	37.5251
25.919	25.7739	37.525
25.9005	25.8112	37.5254
25.8635	25.7139	35.4284
25.8338	25.7507	37.5251
25.7149	25.6174	37.5251
25.9206	25.8644	37.525
25.6196	25.5463	37.525
25.7541	25.6895	37.5251
25.714	25.5811	37.5251
25.7556	25.6742	37.494
25.8907	25.7372	37.5251
25.8385	25.7436	37.525
25.8423	25.736	37.5251
25.7849	25.6467	37.5252
25.7437	25.5708	37.5252
25.6662	25.5636	37.5252
25.5965	25.5197	37.5251
25.7569	25.7082	37.2747
25.7204	25.5756	37.3385
25.6133	25.5414	37.3694
25.8106	25.6966	37.525
25.792	25.686	37.5252
25.6672	25.5671	37.5251
25.7245	25.6488	37.525
25.6547	25.5898	37.525
25.7546	25.6833	37.5251
25.8541	25.7901	37.5252
25.6713	25.5724	37.5251
25.9101	25.8156	37.5251
25.6438	25.5599	37.5251
25.5742	25.5044	37.525
25.5932	25.5073	37.5251
25.7663	25.696	37.5251
25.6907	25.5759	37.5251
25.6611	25.582	37.5251
25.6307	25.5502	37.525
25.634	25.5401	37.432
25.6922	25.6326	34.3825
25.5924	25.4998	37.5251
25.6159	25.5696	37.525
25.5909	25.5187	37.525
25.5029	25.4255	37.525
25.6117	25.5103	37.525
25.6325	25.5497	37.5251
25.736	25.6296	37.5251
25.4975	25.4666	37.5251
25.5827	25.4597	37.525
25.5227	25.4244	37.5251
25.7323	25.6684	37.5252
25.4167	25.3244	37.5251
25.6361	25.5795	37.5252
25.5221	25.4522	37.5251
25.7298	25.6758	37.1773
25.5967	25.5267	37.4001
25.3969	25.344	36.8366
25.5588	25.5029	37.525
25.5909	25.4825	37.5251
25.5913	25.5285	37.5251
25.598	25.479	37.525
25.622	25.5047	37.525
25.513	25.4239	37.5251
25.7578	25.6725	37.5252
25.6056	25.5228	37.5251
25.8564	25.773	37.5251
25.7498	25.6521	37.5251
25.7478	25.5545	37.525
25.7639	25.6917	37.5251
25.7206	25.6827	37.5252
25.738	25.6313	37.5251
25.6107	25.5645	37.5251
25.7065	25.6005	37.525
25.7416	25.6187	37.4939
25.8885	25.8008	35.2882
25.6397	25.5374	37.5251
25.7378	25.663	37.525
25.715	25.6461	37.525
25.7489	25.6746	37.525
25.49	25.3819	37.5251
25.8579	25.7776	37.525
25.7054	25.5915	37.5252
25.6353	25.5798	37.525
25.74	25.6806	37.525
25.9524	25.7627	37.525
25.7007	25.6433	37.5252
25.8252	25.7518	37.5251
25.693	25.6201	37.5251
25.8797	25.7845	37.525
25.8946	25.7759	37.5251
25.7721	25.6497	37.5253
25.7392	25.6356	37.5252
25.9267	25.8397	37.5251
25.819	25.7454	37.5251
25.7542	25.7043	37.0729
25.6541	25.5872	37.5251
25.7596	25.6745	37.5252
25.7249	25.661	37.5252
25.8717	25.8159	37.5251
25.7544	25.6604	37.525
25.8379	25.8054	37.525
25.6622	25.5744	37.5251
25.8654	25.8069	37.5252
25.9115	25.8148	37.525
25.9444	25.7961	37.5251
25.9053	25.8461	37.525
25.7758	25.7237	37.5251
25.8747	25.8409	37.5252
25.8896	25.8342	37.5251
25.906	25.7494	37.5251
25.9056	25.8327	37.5251
25.8012	25.7298	37.5251
25.7238	25.6729	35.7383
25.7037	25.6462	36.6317
25.7149	25.6232	37.525
25.6793	25.6168	37.525
27.4562	27.3102	33.7768
27.5759	27.4725	35.5055
27.3074	27.1789	35.5055
27.3775	27.2689	35.5055
27.4999	27.4315	35.5055
27.5145	27.3798	35.5055
27.2732	27.2004	35.5055
27.5807	27.4739	35.5055
27.2979	27.1869	35.5055
27.5135	27.449	35.5055
27.4047	27.3352	35.5055
27.3195	27.2499	35.5055
27.4761	27.3648	35.5055
27.2004	27.1474	35.5055
27.0481	26.9267	35.5055
27.4018	27.3364	35.5055
27.1438	27.0678	35.5055
27.4101	27.358	35.5055
27.5112	27.3595	35.5055
27.595	27.4839	35.5055
27.5324	27.4668	35.5055
27.5183	27.4383	35.5055
27.4378	27.3819	35.5056
27.33	27.1932	35.5055
27.5795	27.5295	35.5056
27.4666	27.3961	35.5055
27.5922	27.5115	35.5055
27.4842	27.3816	35.5055
27.3777	27.2743	35.5055
27.2538	27.1752	35.5055
27.295	27.2191	35.5055
27.3624	27.3166	35.5055
27.4328	27.3538	35.5056
27.5723	27.4126	35.5056
31.4444	31.3418	35.5058
31.1794	31.1302	35.5058
31.0243	30.8861	35.5058
27.6302	27.5445	35.5056
27.5801	27.5084	35.5056
27.5149	27.3625	35.5056
27.4314	27.3985	35.5055
27.5287	27.4526	35.5055
27.4699	27.4217	35.5055
27.4828	27.3809	35.5056
27.465	27.3496	35.5056
27.3441	27.2472	35.5056
27.531	27.3853	35.5056
27.1894	27.1145	35.5056
27.4307	27.2647	35.5056
27.4772	27.4192	35.5057
27.3189	27.158	35.5056
27.474	27.4167	35.5056
27.4449	27.4015	35.5056
27.5834	27.5224	35.5056
27.4483	27.3169	35.3538
27.4147	27.3939	35.5056
27.3442	27.3101	35.5056
27.5791	27.5103	35.5056
27.5846	27.5076	35.5055
27.4786	27.4111	35.5056
27.6765	27.5983	35.5056
27.627	27.5376	35.5056
27.7801	27.7114	35.5056
27.7309	27.6608	35.5056
27.5189	27.461	35.5057
27.749	27.6681	35.5056
27.5772	27.3938	35.5055
31.1094	31.0152	35.5059
31.3457	31.2558	35.5058
31.2749	31.2291	35.5058
31.3132	31.1972	35.5058
31.4617	31.1909	35.5059
31.3409	31.2167	35.5058
31.0977	31.0308	35.5058
31.1201	31.0082	35.5059
31.3884	31.2311	35.5059
27.665	27.5882	34.4389
27.5159	27.4396	35.2021
27.503	27.3976	28.0709
27.562	27.5045	28.1596
27.6725	27.5514	25.296
27.569	27.4885	10.059
27.585	27.4913	0
27.5815	27.4889	3.67306
27.1967	27.11	23.1689
27.2791	27.1995	25.1878
27.3258	27.2595	16.9941
27.6274	27.5328	0
27.4173	27.3097	0
27.3973	27.3249	0
27.2605	27.17	0
27.3213	27.1933	0
27.4187	27.3343	0
27.2769	27.2039	0
27.5965	27.4798	0
27.4999	27.4232	0
27.7805	27.6847	0
28.0172	27.9021	0.765206
27.3439	27.3016	34.9282
27.426	27.3392	29.7396
27.3643	27.2699	34.448
27.2625	27.1827	34.302
27.3462	27.2882	23.5697
27.2275	27.1449	19.037
27.2151	27.1347	31.4262
27.3646	27.3177	11.0294
27.3454	27.2674	1.96415
27.3296	27.269	10.123
27.5204	27.5093	31.7445
27.6991	27.5817	32.786
27.2656	27.2272	6.82799
27.2591	27.1604	0
27.0625	27.002	32.5094
27.152	27.081	35.3545
27.2305	27.1489	34.5991
27.2039	27.147	8.2747
27.151	27.0538	0
27.3582	27.2692	10.7722
27.254	27.196	3.92829
27.2965	27.2199	12.5403
27.0779	26.9903	21.0627
27.1562	27.0301	31.1426
27.2459	27.1443	25.7947
27.1297	27.056	14.6554
26.9791	26.9057	0
27.153	27.1021	1.20358
27.0662	26.9845	11.9846
27.2179	27.129	21.7568
27.5155	27.4513	0
27.3256	27.24	14.1421
27.594	27.4852	35.3545
27.4431	27.3214	15.4961
27.122	27.059	1.64794
26.9525	26.8845	18.2771
27.2875	27.2285	33.5329
27.2601	27.1996	25.6851
27.2452	27.1949	35.5057
27.1779	27.1161	33.2489
27.1539	27.0584	23.3195
27.0032	26.9156	29.0363
27.1125	27.0525	32.0453
27.0414	26.9615	10.1873
27.0204	26.9615	7.79027
27.1426	27.0934	12.1387
27.214	27.1158	31.4263
27.2116	27.1444	30.5196
26.9739	26.8896	0.149183
27.0691	26.9842	3.30985
27.1643	27.092	35.5056
27.1956	27.1073	35.2034
27.2848	27.2193	28.886
27.1788	27.0449	18.0531
27.1984	27.1048	26.0261
27.1081	27.0726	19.3393
27.2441	27.1935	30.9535
27.3471	27.2597	31.5606
27.0655	26.9805	35.2047
27.2757	27.2093	23.3669
27.2017	27.1402	33.7002
27.1031	27.0618	5.11521
27.0579	26.9802	0
27.2199	27.1666	0
27.2968	27.1743	0.749064
27.6506	27.5722	31.5605
27.5982	27.5064	6.77013
27.6292	27.5554	0
27.7941	27.6879	0
27.8671	27.827	15.2599
27.9093	27.8175	0.303467
27.7892	27.6948	6.67632
27.9105	27.8002	21.3034
27.9835	27.8899	24.5807
28.0405	27.9033	33.2299
28.0843	27.8765	35.0504
27.7021	27.592	29.9154
27.694	27.602	25.9865
27.8177	27.6532	32.9039
27.5883	27.5223	13.5622
27.6695	27.6202	8.64958
27.3063	27.2388	4.53486
27.4122	27.3491	17.829
27.2912	27.1939	22.8142
27.3206	27.2149	19.3393
27.2833	27.2036	0
27.4892	27.4243	13.867
27.2981	27.2134	35.5056
27.6096	27.4505	35.0465
27.5203	27.4125	21.6977
27.2706	27.1731	9.21634
27.4651	27.3376	16.4685
27.5972	27.4882	5.02904
27.6158	27.521	10.0577
27.2211	27.1363	6.0435
27.5136	27.4008	26.4016
27.3468	27.2534	21.6386
27.5883	27.5039	6.24775
27.4311	27.3254	0
27.2788	27.1696	0
27.5979	27.5252	0
27.5356	27.4446	12.3964
27.6984	27.6064	32.2778
27.4411	27.3833	2.6017
27.5826	27.5092	1.97254
27.479	27.4345	27.0086
27.4155	27.3622	33.5331
27.5607	27.4521	8.8383
27.6042	27.5092	32.3054
27.5015	27.4021	35.2008
27.6303	27.5714	23.4673
27.4135	27.3372	33.3814
27.8122	27.7015	25.4049
27.8184	27.6741	29.1055
27.5442	27.4623	14.5389
27.596	27.5593	22.0378
27.8765	27.7881	23.8241
27.4718	27.3735	16.9941
27.519	27.4352	30.6293
27.3323	27.2581	24.9743
27.6071	27.4519	35.5056
27.5532	27.5314	35.5056
27.4091	27.3065	16.4686
27.3476	27.249	29.0089
27.4641	27.3356	35.5056
27.565	27.4967	35.5057
27.2325	27.1517	35.5057
27.4519	27.4195	34.7502
27.325	27.2538	26.8575
27.525	27.4294	33.9817
27.212	27.1568	25.836
27.4256	27.3607	35.3526
27.4546	27.3643	26.9992
27.3709	27.2644	33.9883
27.3386	27.2346	11.2765
27.1163	27.0812	0
27.2606	27.1486	1.36559
27.2888	27.1904	24.8238
27.1579	27.0718	34.448
27.63	27.5701	31.124
27.9792	27.8768	6.22106
27.7555	27.6735	7.70546
27.9443	27.8567	35.5057
27.9039	27.7693	35.3545
27.974	27.8745	30.1712
27.7276	27.6369	31.5773
27.5854	27.4889	35.5056
27.4124	27.3335	31.5774
27.6992	27.6098	35.5057
27.3767	27.2639	35.3545
27.4207	27.3266	33.6847
27.2188	27.1311	26.4404
27.3403	27.2877	27.0085
27.5831	27.4933	14.3534
27.772	27.6946	7.7055
27.9187	27.7953	21.9077
27.9941	27.9514	26.4402
27.8427	27.7329	35.5056
27.8727	27.81	23.0635
27.963	27.8719	16.3872
27.6819	27.6013	35.3538
27.4995	27.2969	35.5056
27.466	27.3567	34.8961
27.648	27.5439	31.2388
27.5133	27.4347	31.9856
27.3434	27.2461	34.449
27.3208	27.2457	34.4435
27.6235	27.5492	35.5056
27.4468	27.3153	34.8987
27.4219	27.3034	33.9817
27.3467	27.2845	35.5056
27.5677	27.4965	33.516
27.3069	27.259	1.36561
27.3951	27.2882	0.4552
27.6219	27.548	27.5816
27.6479	27.5435	35.0504
27.7541	27.6891	28.9531
28.068	27.8988	7.92401
27.9511	27.8797	8.07636
27.7451	27.6811	35.3532
27.5317	27.4071	35.3532
27.6494	27.626	31.2018
27.5357	27.459	28.0064
27.5394	27.4211	35.5056
27.6647	27.5848	30.0197
27.7076	27.6183	35.3519
27.5751	27.4762	35.5056
27.7757	27.7159	34.5874
27.883	27.8209	26.8197
28.229	28.0433	35.0484
28.1046	28.0262	18.0589
28.1592	28.0967	6.42774
27.7296	27.6238	12.7025
27.5494	27.4693	32.4579
27.5974	27.4803	34.896
27.8509	27.802	26.0889
27.5591	27.5015	17.5223
27.6264	27.5622	16.3083
27.602	27.5302	34.14
27.6173	27.4714	29.8674
27.6322	27.5262	18.2119
27.5525	27.4501	32.0007
27.6943	27.6449	32.61
27.4989	27.3333	34.8987
27.6111	27.5252	35.3532
27.4073	27.3102	35.5056
27.4332	27.3321	34.7436
27.3197	27.2774	19.4229
27.4248	27.3277	0
